14	10719535	10739535	Region1
14	10739535	10759535	Region2
14	10759535	10779535	Region3
14	10779535	10799535	Region4
14	10799535	10819535	Region5
14	10819535	10839535	Region6
14	10839535	10859535	Region7
14	10859535	10879535	Region8
14	10879535	10899535	Region9
14	10899535	10919535	Region10
14	10919535	10939535	Region11
14	10939535	10959535	Region12
14	10959535	10979535	Region13
14	10979535	10999535	Region14
14	10999535	11019535	Region15
14	11019535	11039535	Region16
14	11039535	11059535	Region17
14	11059535	11079535	Region18
14	11079535	11099535	Region19
14	11099535	11119535	Region20
14	11119535	11139535	Region21
14	11139535	11159535	Region22
14	11159535	11179535	Region23
14	11179535	11199535	Region24
14	11199535	11219535	Region25
14	11219535	11239535	Region26
14	11239535	11259535	Region27
14	11259535	11279535	Region28
14	11279535	11299535	Region29
14	11299535	11319535	Region30
14	11319535	11339535	Region31
14	11339535	11359535	Region32
14	11359535	11379535	Region33
14	11379535	11399535	Region34
14	11399535	11419535	Region35
14	11419535	11439535	Region36
14	11439535	11459535	Region37
14	11459535	11479535	Region38
14	11479535	11499535	Region39
14	11499535	11519535	Region40
