12	12411914	12431914	Region1
12	12431914	12451914	Region2
12	12451914	12471914	Region3
12	12471914	12491914	Region4
12	12491914	12511914	Region5
12	12511914	12531914	Region6
12	12531914	12551914	Region7
12	12551914	12571914	Region8
12	12571914	12591914	Region9
12	12591914	12611914	Region10
12	12611914	12631914	Region11
12	12631914	12651914	Region12
12	12651914	12671914	Region13
12	12671914	12691914	Region14
12	12691914	12711914	Region15
12	12711914	12731914	Region16
12	12731914	12751914	Region17
12	12751914	12771914	Region18
12	12771914	12791914	Region19
12	12791914	12811914	Region20
12	12811914	12831914	Region21
12	12831914	12851914	Region22
12	12851914	12871914	Region23
12	12871914	12891914	Region24
12	12891914	12911914	Region25
12	12911914	12931914	Region26
12	12931914	12951914	Region27
12	12951914	12971914	Region28
12	12971914	12991914	Region29
12	12991914	13011914	Region30
12	13011914	13031914	Region31
12	13031914	13051914	Region32
12	13051914	13071914	Region33
12	13071914	13091914	Region34
12	13091914	13111914	Region35
12	13111914	13131914	Region36
12	13131914	13151914	Region37
12	13151914	13171914	Region38
12	13171914	13191914	Region39
12	13191914	13211914	Region40
