14	65796000	65804000	Region1
14	65804000	65812000	Region2
14	65812000	65820000	Region3
14	65820000	65828000	Region4
14	65828000	65836000	Region5
14	65844000	65852000	Region6
14	65852000	65860000	Region7
14	65860000	65868000	Region8
14	65868000	65876000	Region9
14	65876000	65884000	Region10
14	65884000	65892000	Region11
14	65900000	65908000	Region12
14	65908000	65916000	Region13
14	65916000	65924000	Region14
14	65924000	65932000	Region15
14	65932000	65940000	Region16
14	65940000	65948000	Region17
14	65948000	65956000	Region18
14	65956000	65964000	Region19
14	65964000	65972000	Region20
14	65972000	65980000	Region21
14	65980000	65988000	Region22
14	65996000	66004000	Region23
14	66004000	66012000	Region24
14	66012000	66020000	Region25
14	66020000	66028000	Region26
14	66028000	66036000	Region27
14	66036000	66044000	Region28
14	66052000	66060000	Region29
14	66068000	66076000	Region30
14	66076000	66084000	Region31
14	66084000	66092000	Region32
14	66092000	66100000	Region33
14	66100000	66108000	Region34
14	66108000	66116000	Region35
14	66116000	66124000	Region36
14	66124000	66132000	Region37
14	66132000	66140000	Region38
14	66140000	66148000	Region39
14	66148000	66156000	Region40
