14	79738081	79750081	Region1
14	79750081	79762081	Region2
14	79762081	79774081	Region3
14	79774081	79786081	Region4
14	79786081	79798081	Region5
14	79798081	79810081	Region6
14	79810081	79822081	Region7
14	79822081	79834081	Region8
14	79834081	79846081	Region9
14	79846081	79858081	Region10
14	79858081	79870081	Region11
14	79870081	79882081	Region12
14	79882081	79894081	Region13
14	79894081	79906081	Region14
14	79906081	79918081	Region15
14	79918081	79930081	Region16
14	79930081	79942081	Region17
14	79942081	79954081	Region18
14	79954081	79966081	Region19
14	79966081	79978081	Region20
14	79978081	79990081	Region21
14	79990081	80002081	Region22
14	80002081	80014081	Region23
14	80014081	80026081	Region24
14	80026081	80038081	Region25
14	80038081	80050081	Region26
14	80050081	80062081	Region27
14	80062081	80074081	Region28
14	80074081	80086081	Region29
14	80086081	80098081	Region30
14	80098081	80110081	Region31
14	80110081	80122081	Region32
14	80122081	80134081	Region33
14	80134081	80146081	Region34
14	80146081	80158081	Region35
14	80158081	80170081	Region36
14	80170081	80182081	Region37
14	80182081	80194081	Region38
14	80194081	80206081	Region39
14	80206081	80218081	Region40
