7	18996038	19001038	Region1
7	19001038	19006038	Region2
7	19006038	19011038	Region3
7	19011038	19016038	Region4
7	19016038	19021038	Region5
7	19021038	19026038	Region6
7	19026038	19031038	Region7
7	19031038	19036038	Region8
7	19036038	19041038	Region9
7	19041038	19046038	Region10
7	19046038	19051038	Region11
7	19051038	19056038	Region12
7	19056038	19061038	Region13
7	19061038	19066038	Region14
7	19066038	19071038	Region15
7	19071038	19076038	Region16
7	19076038	19081038	Region17
7	19081038	19086038	Region18
7	19086038	19091038	Region19
7	19091038	19096038	Region20
