9	120116513	120126513	Region1
9	120126513	120136513	Region2
9	120136513	120146513	Region3
9	120146513	120156513	Region4
9	120156513	120166513	Region5
9	120166513	120176513	Region6
9	120176513	120186513	Region7
9	120186513	120196513	Region8
9	120196513	120206513	Region9
9	120206513	120216513	Region10
9	120216513	120226513	Region11
9	120226513	120236513	Region12
9	120236513	120246513	Region13
9	120246513	120256513	Region14
9	120256513	120266513	Region15
9	120266513	120276513	Region16
9	120276513	120286513	Region17
9	120286513	120296513	Region18
9	120296513	120306513	Region19
9	120306513	120316513	Region20
9	120316513	120326513	Region21
9	120326513	120336513	Region22
9	120336513	120346513	Region23
9	120346513	120356513	Region24
9	120356513	120366513	Region25
9	120366513	120376513	Region26
9	120376513	120386513	Region27
9	120386513	120396513	Region28
9	120396513	120406513	Region29
9	120406513	120416513	Region30
9	120416513	120426513	Region31
9	120426513	120436513	Region32
9	120436513	120446513	Region33
9	120446513	120456513	Region34
9	120456513	120466513	Region35
9	120466513	120476513	Region36
9	120476513	120486513	Region37
9	120486513	120496513	Region38
9	120496513	120506513	Region39
9	120506513	120516513	Region40
