6	145172739	145177739	Region1
6	145177739	145182739	Region2
6	145182739	145187739	Region3
6	145187739	145192739	Region4
6	145192739	145197739	Region5
6	145197739	145202739	Region6
6	145202739	145207739	Region7
6	145207739	145212739	Region8
6	145212739	145217739	Region9
6	145217739	145222739	Region10
6	145222739	145227739	Region11
6	145227739	145232739	Region12
6	145232739	145237739	Region13
6	145237739	145242739	Region14
6	145242739	145247739	Region15
6	145247739	145252739	Region16
6	145252739	145257739	Region17
6	145257739	145262739	Region18
6	145262739	145267739	Region19
6	145267739	145272739	Region20
6	145272739	145277739	Region21
6	145277739	145282739	Region22
6	145282739	145287739	Region23
6	145287739	145292739	Region24
6	145292739	145297739	Region25
6	145297739	145302739	Region26
6	145302739	145307739	Region27
6	145307739	145312739	Region28
6	145312739	145317739	Region29
6	145317739	145322739	Region30
6	145322739	145327739	Region31
6	145327739	145332739	Region32
6	145332739	145337739	Region33
6	145337739	145342739	Region34
6	145342739	145347739	Region35
6	145347739	145352739	Region36
6	145352739	145357739	Region37
6	145357739	145362739	Region38
6	145362739	145367739	Region39
6	145367739	145372739	Region40
