7	6347931	6362931	Region1
7	6362931	6377931	Region2
7	6377931	6392931	Region3
7	6392931	6407931	Region4
7	6407931	6422931	Region5
7	6422931	6437931	Region6
7	6437931	6452931	Region7
7	6452931	6467931	Region8
7	6467931	6482931	Region9
7	6482931	6497931	Region10
7	6497931	6512931	Region11
7	6512931	6527931	Region12
7	6527931	6542931	Region13
7	6542931	6557931	Region14
7	6557931	6572931	Region15
7	6572931	6587931	Region16
7	6587931	6602931	Region17
7	6602931	6617931	Region18
7	6617931	6632931	Region19
7	6632931	6647931	Region20
7	6647931	6662931	Region21
7	6662931	6677931	Region22
7	6677931	6692931	Region23
7	6692931	6707931	Region24
7	6707931	6722931	Region25
7	6722931	6737931	Region26
7	6737931	6752931	Region27
7	6752931	6767931	Region28
7	6767931	6782931	Region29
7	6782931	6797931	Region30
7	6797931	6812931	Region31
7	6812931	6827931	Region32
7	6827931	6842931	Region33
7	6842931	6857931	Region34
7	6857931	6872931	Region35
7	6872931	6887931	Region36
7	6887931	6902931	Region37
7	6902931	6917931	Region38
7	6917931	6932931	Region39
7	6932931	6947931	Region40
