19	3312044	3317044	Region1
19	3317044	3322044	Region2
19	3322044	3327044	Region3
19	3327044	3332044	Region4
19	3332044	3337044	Region5
19	3337044	3342044	Region6
19	3342044	3347044	Region7
19	3347044	3352044	Region8
19	3352044	3357044	Region9
19	3357044	3362044	Region10
19	3362044	3367044	Region11
19	3367044	3372044	Region12
19	3372044	3377044	Region13
19	3377044	3382044	Region14
19	3382044	3387044	Region15
19	3387044	3392044	Region16
19	3392044	3397044	Region17
19	3397044	3402044	Region18
19	3402044	3407044	Region19
19	3407044	3412044	Region20
19	3412044	3417044	Region21
19	3417044	3422044	Region22
19	3422044	3427044	Region23
19	3427044	3432044	Region24
19	3432044	3437044	Region25
19	3437044	3442044	Region26
19	3442044	3447044	Region27
19	3447044	3452044	Region28
19	3452044	3457044	Region29
19	3457044	3462044	Region30
19	3462044	3467044	Region31
19	3467044	3472044	Region32
19	3472044	3477044	Region33
19	3477044	3482044	Region34
19	3482044	3487044	Region35
19	3487044	3492044	Region36
19	3492044	3497044	Region37
19	3497044	3502044	Region38
19	3502044	3507044	Region39
19	3507044	3512044	Region40
