17	86468700	86478700	Region1
17	86478700	86488700	Region2
17	86488700	86498700	Region3
17	86498700	86508700	Region4
17	86508700	86518700	Region5
17	86518700	86528700	Region6
17	86528700	86538700	Region7
17	86538700	86548700	Region8
17	86548700	86558700	Region9
17	86558700	86568700	Region10
17	86568700	86578700	Region11
17	86578700	86588700	Region12
17	86588700	86598700	Region13
17	86598700	86608700	Region14
17	86608700	86618700	Region15
17	86618700	86628700	Region16
17	86628700	86638700	Region17
17	86648700	86658700	Region18
17	86658700	86668700	Region19
17	86668700	86678700	Region20
17	86678700	86688700	Region21
17	86688700	86698700	Region22
17	86708700	86718700	Region23
17	86718700	86728700	Region24
17	86728700	86738700	Region25
17	86738700	86748700	Region26
17	86748700	86758700	Region27
17	86758700	86768700	Region28
17	86768700	86778700	Region29
17	86778700	86788700	Region30
17	86788700	86798700	Region31
17	86798700	86808700	Region32
17	86808700	86818700	Region33
17	86818700	86828700	Region34
17	86858700	86868700	Region35
17	86868700	86878700	Region36
17	86878700	86888700	Region37
17	86888700	86898700	Region38
17	86898700	86908700	Region39
17	86908700	86918700	Region40
