14	63061692	63073692	Region1
14	63073692	63085692	Region2
14	63085692	63097692	Region3
14	63097692	63109692	Region4
14	63109692	63121692	Region5
14	63121692	63133692	Region6
14	63133692	63145692	Region7
14	63145692	63157692	Region8
14	63157692	63169692	Region9
14	63169692	63181692	Region10
14	63181692	63193692	Region11
14	63193692	63205692	Region12
14	63205692	63217692	Region13
14	63217692	63229692	Region14
14	63229692	63241692	Region15
14	63241692	63253692	Region16
14	63253692	63265692	Region17
14	63265692	63277692	Region18
14	63277692	63289692	Region19
14	63289692	63301692	Region20
14	63301692	63313692	Region21
14	63313692	63325692	Region22
14	63325692	63337692	Region23
14	63337692	63349692	Region24
14	63349692	63361692	Region25
14	63361692	63373692	Region26
14	63373692	63385692	Region27
14	63385692	63397692	Region28
14	63397692	63409692	Region29
14	63409692	63421692	Region30
14	63421692	63433692	Region31
14	63433692	63445692	Region32
14	63445692	63457692	Region33
14	63457692	63469692	Region34
14	63469692	63481692	Region35
14	63481692	63493692	Region36
14	63493692	63505692	Region37
14	63505692	63517692	Region38
14	63517692	63529692	Region39
14	63529692	63541692	Region40
