15	88851507	88856507	Region1
15	88856507	88861507	Region2
15	88861507	88866507	Region3
15	88866507	88871507	Region4
15	88871507	88876507	Region5
15	88876507	88881507	Region6
15	88881507	88886507	Region7
15	88886507	88891507	Region8
15	88891507	88896507	Region9
15	88896507	88901507	Region10
15	88901507	88906507	Region11
15	88906507	88911507	Region12
15	88911507	88916507	Region13
15	88916507	88921507	Region14
15	88921507	88926507	Region15
15	88926507	88931507	Region16
15	88931507	88936507	Region17
15	88936507	88941507	Region18
15	88941507	88946507	Region19
15	88946507	88951507	Region20
15	88951507	88956507	Region21
15	88956507	88961507	Region22
15	88961507	88966507	Region23
15	88966507	88971507	Region24
15	88971507	88976507	Region25
15	88976507	88981507	Region26
15	88981507	88986507	Region27
15	88986507	88991507	Region28
15	88991507	88996507	Region29
15	88996507	89001507	Region30
15	89001507	89006507	Region31
15	89006507	89011507	Region32
15	89011507	89016507	Region33
15	89016507	89021507	Region34
15	89021507	89026507	Region35
15	89026507	89031507	Region36
15	89031507	89036507	Region37
15	89041507	89046507	Region38
15	89046507	89051507	Region39
