14	33945981	33953981	Region1
14	33953981	33961981	Region2
14	33961981	33969981	Region3
14	33969981	33977981	Region4
14	33977981	33985981	Region5
14	33985981	33993981	Region6
14	33993981	34001981	Region7
14	34001981	34009981	Region8
14	34009981	34017981	Region9
14	34017981	34025981	Region10
14	34025981	34033981	Region11
14	34033981	34041981	Region12
14	34041981	34049981	Region13
14	34049981	34057981	Region14
14	34057981	34065981	Region15
14	34065981	34073981	Region16
14	34073981	34081981	Region17
14	34081981	34089981	Region18
14	34089981	34097981	Region19
14	34097981	34105981	Region20
14	34105981	34113981	Region21
14	34113981	34121981	Region22
14	34121981	34129981	Region23
14	34129981	34137981	Region24
14	34137981	34145981	Region25
14	34145981	34153981	Region26
14	34153981	34161981	Region27
14	34161981	34169981	Region28
14	34169981	34177981	Region29
14	34177981	34185981	Region30
14	34185981	34193981	Region31
14	34193981	34201981	Region32
14	34201981	34209981	Region33
14	34209981	34217981	Region34
14	34217981	34225981	Region35
14	34225981	34233981	Region36
14	34233981	34241981	Region37
14	34241981	34249981	Region38
14	34249981	34257981	Region39
14	34257981	34265981	Region40
