13	30993634	31008634	Region1
13	31008634	31023634	Region2
13	31023634	31038634	Region3
13	31038634	31053634	Region4
13	31053634	31068634	Region5
13	31068634	31083634	Region6
13	31083634	31098634	Region7
13	31098634	31113634	Region8
13	31113634	31128634	Region9
13	31128634	31143634	Region10
13	31143634	31158634	Region11
13	31158634	31173634	Region12
13	31173634	31188634	Region13
13	31188634	31203634	Region14
13	31203634	31218634	Region15
13	31218634	31233634	Region16
13	31233634	31248634	Region17
13	31248634	31263634	Region18
13	31263634	31278634	Region19
13	31278634	31293634	Region20
13	31293634	31308634	Region21
13	31308634	31323634	Region22
13	31323634	31338634	Region23
13	31338634	31353634	Region24
13	31353634	31368634	Region25
13	31368634	31383634	Region26
13	31383634	31398634	Region27
13	31398634	31413634	Region28
13	31413634	31428634	Region29
13	31428634	31443634	Region30
13	31443634	31458634	Region31
13	31458634	31473634	Region32
13	31473634	31488634	Region33
13	31488634	31503634	Region34
13	31503634	31518634	Region35
13	31518634	31533634	Region36
13	31533634	31548634	Region37
13	31548634	31563634	Region38
13	31563634	31578634	Region39
13	31578634	31593634	Region40
