13	73599865	73609865	Region1
13	73609865	73619865	Region2
13	73619865	73629865	Region3
13	73629865	73639865	Region4
13	73639865	73649865	Region5
13	73649865	73659865	Region6
13	73659865	73669865	Region7
13	73669865	73679865	Region8
13	73679865	73689865	Region9
13	73689865	73699865	Region10
13	73699865	73709865	Region11
13	73709865	73719865	Region12
13	73719865	73729865	Region13
13	73729865	73739865	Region14
13	73739865	73749865	Region15
13	73749865	73759865	Region16
13	73759865	73769865	Region17
13	73769865	73779865	Region18
13	73779865	73789865	Region19
13	73789865	73799865	Region20
13	73799865	73809865	Region21
13	73809865	73819865	Region22
13	73819865	73829865	Region23
13	73829865	73839865	Region24
13	73839865	73849865	Region25
13	73849865	73859865	Region26
13	73859865	73869865	Region27
13	73869865	73879865	Region28
13	73879865	73889865	Region29
13	73889865	73899865	Region30
13	73899865	73909865	Region31
13	73909865	73919865	Region32
13	73919865	73929865	Region33
13	73929865	73939865	Region34
13	73939865	73949865	Region35
13	73949865	73959865	Region36
13	73959865	73969865	Region37
13	73969865	73979865	Region38
13	73979865	73989865	Region39
13	73989865	73999865	Region40
